gpsfilename;frame;lat;lon;frame_del;min;max;thickness
_273_ 15.04.2016 9_59_13.gps;4860;51.86295667;105.4773283;4860;2.55;7.66;45
_273_ 15.04.2016 9_59_13.gps;4902;51.86291167;105.4771333;4902;2.55;7.55;45
_273_ 15.04.2016 9_59_13.gps;4949;51.862865;105.4769383;4949;2.5;8.27;51
_273_ 15.04.2016 9_59_13.gps;4997;51.86282;105.4767433;4997;2.61;7.44;43
_273_ 15.04.2016 9_59_13.gps;5083;51.86277333;105.47655;5083;2.5;7.5;45
_273_ 15.04.2016 9_59_13.gps;5125;51.86273;105.4763567;5125;2.55;7.55;45
_273_ 15.04.2016 9_59_13.gps;5169;51.862685;105.4761617;5169;2.55;7.55;45
_273_ 15.04.2016 9_59_13.gps;5211;51.86264167;105.4759667;5211;2.55;7.55;45
_273_ 15.04.2016 9_59_13.gps;5253;51.86259667;105.4757717;5253;2.55;7.55;45
_273_ 15.04.2016 9_59_13.gps;5339;51.86255333;105.475575;5339;2.55;7.5;44
_273_ 15.04.2016 9_59_13.gps;5383;51.86250833;105.4753783;5383;2.5;7.33;43
_273_ 15.04.2016 9_59_13.gps;5427;51.86246333;105.4751817;5427;2.5;7.16;41
_273_ 15.04.2016 9_59_13.gps;5469;51.86241833;105.474985;5469;2.5;7.22;42
_273_ 15.04.2016 9_59_13.gps;5517;51.86237333;105.4747883;5517;2.44;9.38;62
_273_ 15.04.2016 9_59_13.gps;5602;51.86233;105.4745933;5602;2.38;7.33;44
_273_ 15.04.2016 9_59_13.gps;5647;51.86228667;105.4743967;5647;2.33;6.72;39
_273_ 15.04.2016 9_59_13.gps;5693;51.86224167;105.4742017;5693;2.33;9.05;60
_273_ 15.04.2016 9_59_13.gps;5741;51.862195;105.4740083;5741;2.22;10.16;71
_273_ 15.04.2016 9_59_13.gps;5791;51.862145;105.4738217;5791;2.27;9.88;68
_273_ 15.04.2016 9_59_13.gps;5875;51.86209833;105.4736367;5875;2.22;8.94;60
_273_ 15.04.2016 9_59_13.gps;5917;51.862055;105.4734567;5917;2.33;7.38;45
_273_ 15.04.2016 9_59_13.gps;5963;51.86201333;105.47328;5963;2.33;7;42
_273_ 15.04.2016 9_59_13.gps;6008;51.86197;105.473105;6008;2.33;7;42
_273_ 15.04.2016 9_59_13.gps;6055;51.86192667;105.4729317;6055;2.33;7.05;42
_273_ 15.04.2016 9_59_13.gps;6139;51.861885;105.4727617;6139;2.16;7.33;46
_273_ 15.04.2016 9_59_13.gps;6182;51.86184167;105.472595;6182;2.38;8.72;57
_273_ 15.04.2016 9_59_13.gps;6225;51.86179833;105.472435;6225;2.16;9.11;62
_273_ 15.04.2016 9_59_13.gps;6272;51.861755;105.4722817;6272;2.11;9.11;63
_273_ 15.04.2016 9_59_13.gps;6322;51.86171333;105.4721383;6322;2.16;8.72;59
_273_ 15.04.2016 9_59_13.gps;6408;51.86167;105.472;6408;2.22;9.11;62
_273_ 15.04.2016 9_59_13.gps;6451;51.861625;105.4718633;6451;2.33;9.22;62
_273_ 15.04.2016 9_59_13.gps;6496;51.86158167;105.47173;6496;2.38;9.22;61
_273_ 15.04.2016 9_59_13.gps;6541;51.86154;105.4715933;6541;2.22;9.44;64
_273_ 15.04.2016 9_59_13.gps;6586;51.8615;105.47146;6586;2.22;9.61;66
_273_ 15.04.2016 9_59_13.gps;6673;51.86146333;105.4713283;6673;2.22;8.61;57
_273_ 15.04.2016 9_59_13.gps;6718;51.86143;105.4712033;6718;1.83;7.94;54
_273_ 15.04.2016 9_59_13.gps;6762;51.8614;105.4710833;6762;1.83;7.66;52
_273_ 15.04.2016 9_59_13.gps;6808;51.86137167;105.4709717;6808;1.83;7.55;51
_273_ 15.04.2016 9_59_13.gps;6859;51.861345;105.470865;6859;1.83;8.22;57
_273_ 15.04.2016 9_59_13.gps;6944;51.861325;105.4707683;6944;1.88;8.44;59
_273_ 15.04.2016 9_59_13.gps;6988;51.86130667;105.4706783;6988;1.88;8;55
_273_ 15.04.2016 9_59_13.gps;7034;51.86129167;105.4706;7034;1.83;8.44;59
_273_ 15.04.2016 9_59_13.gps;7076;51.86127833;105.4705283;7076;1.83;8.5;60
_273_ 15.04.2016 9_59_13.gps;7124;51.86126667;105.4704667;7124;1.88;8.5;59
_273_ 15.04.2016 9_59_13.gps;7212;51.86125667;105.47041;7212;2.16;7.83;51
_273_ 15.04.2016 9_59_13.gps;7254;51.86124833;105.4703617;7254;2.27;8.38;54
_273_ 15.04.2016 9_59_13.gps;7298;51.86123833;105.4703133;7298;2.27;9.83;68
_273_ 15.04.2016 9_59_13.gps;7343;51.86123167;105.4702667;7343;2.27;9.83;68
_273_ 15.04.2016 9_59_13.gps;7395;51.861225;105.47022;7395;2;9.5;67
_273_ 15.04.2016 9_59_13.gps;7480;51.86121667;105.4701767;7480;1.77;8.5;60
_273_ 15.04.2016 9_59_13.gps;7523;51.86121;105.4701383;7523;1.88;9.5;68
_273_ 15.04.2016 9_59_13.gps;7567;51.86120333;105.470105;7567;2.16;9.44;65
_273_ 15.04.2016 9_59_13.gps;7608;51.86119833;105.4700733;7608;2.16;9.38;64
_273_ 15.04.2016 9_59_13.gps;7655;51.861195;105.4700417;7655;1.88;8.77;62
_273_ 15.04.2016 9_59_13.gps;7728;51.86119167;105.4700083;7728;1.83;7.16;47
_273_ 15.04.2016 9_59_13.gps;7771;51.86118833;105.4699833;7771;1.83;6.5;42
_273_ 15.04.2016 9_59_13.gps;7813;51.86118667;105.4699667;7813;1.77;5.94;37
_273_ 15.04.2016 9_59_13.gps;7856;51.86118667;105.46996;7856;1.77;5.66;35
_273_ 15.04.2016 9_59_13.gps;7903;51.86119;105.4699583;7903;1.72;5.66;35
_273_ 15.04.2016 9_59_13.gps;7988;51.86119;105.4699583;7988;1.72;5.88;37
_273_ 15.04.2016 9_59_13.gps;8035;51.86119167;105.46996;8035;1.72;5.94;37
_273_ 15.04.2016 9_59_13.gps;8079;51.86119333;105.46996;8079;1.72;5.94;37
_273_ 15.04.2016 9_59_13.gps;8125;51.86119333;105.4699617;8125;1.66;5.88;37
_273_ 15.04.2016 9_59_13.gps;8175;51.86119333;105.4699617;8175;1.66;5.94;38
_273_ 15.04.2016 9_59_13.gps;8256;51.86119333;105.4699617;8256;1.55;5.88;38
_273_ 15.04.2016 9_59_13.gps;8303;51.86119333;105.4699617;8303;1.61;5.88;38
_273_ 15.04.2016 9_59_13.gps;8347;51.86119333;105.4699617;8347;1.61;5.88;38
_273_ 15.04.2016 9_59_13.gps;8393;51.86119333;105.4699617;8393;1.61;5.88;38
_273_ 15.04.2016 9_59_13.gps;8445;51.86119333;105.4699617;8445;1.61;5.88;38
_273_ 15.04.2016 9_59_13.gps;8528;51.86119333;105.4699617;8528;1.61;5.88;38
_273_ 15.04.2016 9_59_13.gps;8575;51.86119333;105.4699617;8575;1.61;5.88;38
_273_ 15.04.2016 9_59_13.gps;8619;51.86119333;105.4699617;8619;1.66;5.88;37
_273_ 15.04.2016 9_59_13.gps;8665;51.86119333;105.4699617;8665;1.66;5.88;37
_273_ 15.04.2016 9_59_13.gps;8712;51.86119333;105.4699617;8712;1.66;5.83;37
_273_ 15.04.2016 9_59_13.gps;8796;51.86119333;105.4699617;8796;1.83;5.83;36
_273_ 15.04.2016 9_59_13.gps;8841;51.86119333;105.4699617;8841;1.83;5.88;36
_273_ 15.04.2016 9_59_13.gps;8884;51.86119333;105.4699617;8884;1.83;5.88;36
_273_ 15.04.2016 9_59_13.gps;8935;51.86119333;105.4699617;8935;1.94;5.88;35
_274_ 15.04.2016 10_11_00.gps;49;51.85778833;105.4448017;49;2.33;9.61;65
_274_ 15.04.2016 10_11_00.gps;91;51.85775;105.44459;91;2.33;9.5;64
_274_ 15.04.2016 10_11_00.gps;133;51.85771167;105.4443767;133;2.22;10.16;71
_274_ 15.04.2016 10_11_00.gps;174;51.85767167;105.4441633;174;2.33;10.22;71
_274_ 15.04.2016 10_11_00.gps;226;51.85763333;105.4439483;226;2.33;9.05;60
_274_ 15.04.2016 10_11_00.gps;311;51.85759167;105.443735;311;2.33;10.55;73
_274_ 15.04.2016 10_11_00.gps;354;51.85754833;105.44352;354;2.33;10.61;74
_274_ 15.04.2016 10_11_00.gps;398;51.85750667;105.443305;398;2.33;10.83;76
_274_ 15.04.2016 10_11_00.gps;439;51.85746333;105.44309;439;2.33;10.55;73
_274_ 15.04.2016 10_11_00.gps;488;51.85741833;105.4428733;488;2.33;10.44;72
_274_ 15.04.2016 10_11_00.gps;573;51.85737833;105.4426567;573;2.33;10.66;74
_274_ 15.04.2016 10_11_00.gps;618;51.85733667;105.4424417;618;2.33;10.55;73
_274_ 15.04.2016 10_11_00.gps;665;51.85729167;105.4422233;665;2.33;10.33;72
_274_ 15.04.2016 10_11_00.gps;708;51.85724667;105.4420083;708;2.33;9.72;66
_274_ 15.04.2016 10_11_00.gps;759;51.85720167;105.44179;759;2.33;9.94;68
_274_ 15.04.2016 10_11_00.gps;844;51.857155;105.44157;844;2.33;10.33;72
_274_ 15.04.2016 10_11_00.gps;887;51.85711;105.4413517;887;2.33;10.38;72
_274_ 15.04.2016 10_11_00.gps;930;51.85706333;105.4411333;930;2.33;10.61;74
_274_ 15.04.2016 10_11_00.gps;975;51.85701833;105.4409117;975;2.33;9.66;65
_274_ 15.04.2016 10_11_00.gps;1025;51.856975;105.44069;1025;2.33;10.11;70
_274_ 15.04.2016 10_11_00.gps;1110;51.85693167;105.44047;1110;2.33;10.27;71
_274_ 15.04.2016 10_11_00.gps;1154;51.85688667;105.4402483;1154;2.33;9.44;63
_274_ 15.04.2016 10_11_00.gps;1197;51.85684167;105.4400267;1197;2.33;10.27;71
_274_ 15.04.2016 10_11_00.gps;1242;51.85679833;105.4398067;1242;2.33;9.77;66
_274_ 15.04.2016 10_11_00.gps;1293;51.856755;105.4395833;1293;2.33;9.38;63
_274_ 15.04.2016 10_11_00.gps;1378;51.85671167;105.4393583;1378;2.33;9.94;68
_274_ 15.04.2016 10_11_00.gps;1423;51.85666667;105.4391333;1423;2.33;10;69
_274_ 15.04.2016 10_11_00.gps;1466;51.85662167;105.43891;1466;2.33;9.61;65
_274_ 15.04.2016 10_11_00.gps;1512;51.85658;105.438685;1512;2.33;10;69
_274_ 15.04.2016 10_11_00.gps;1555;51.856535;105.4384617;1555;2.33;9.44;63
_274_ 15.04.2016 10_11_00.gps;1641;51.85649167;105.4382367;1641;2.33;9.77;66
_274_ 15.04.2016 10_11_00.gps;1687;51.85644667;105.43801;1687;2.33;9.55;64
_274_ 15.04.2016 10_11_00.gps;1730;51.85640167;105.437785;1730;2.33;9.66;65
_274_ 15.04.2016 10_11_00.gps;1774;51.85635833;105.4375583;1774;2.33;10.05;69
_274_ 15.04.2016 10_11_00.gps;1822;51.85631167;105.4373333;1822;2.33;10.5;73
_274_ 15.04.2016 10_11_00.gps;1908;51.85626667;105.4371083;1908;2.33;11;78
_274_ 15.04.2016 10_11_00.gps;1953;51.85621833;105.4368867;1953;2.44;10.77;74
_274_ 15.04.2016 10_11_00.gps;1994;51.85616833;105.4366667;1994;2.44;10.77;74
_274_ 15.04.2016 10_11_00.gps;2038;51.85611667;105.4364467;2038;2.44;10.61;73
_274_ 15.04.2016 10_11_00.gps;2092;51.85606333;105.4362267;2092;2.38;10.38;72
_274_ 15.04.2016 10_11_00.gps;2176;51.85601;105.4360067;2176;2.33;9.94;68
_274_ 15.04.2016 10_11_00.gps;2219;51.855955;105.4357867;2219;2.33;10.11;70
_274_ 15.04.2016 10_11_00.gps;2261;51.85589833;105.4355667;2261;2.33;10.77;75
_274_ 15.04.2016 10_11_00.gps;2305;51.85584167;105.435345;2305;2.33;10.33;72
_274_ 15.04.2016 10_11_00.gps;2355;51.855785;105.435125;2355;2.38;10.55;73
_274_ 15.04.2016 10_11_00.gps;2437;51.85572833;105.434905;2437;2.33;10.61;74
_274_ 15.04.2016 10_11_00.gps;2482;51.85567167;105.4346833;2482;2.33;9.77;66
_274_ 15.04.2016 10_11_00.gps;2524;51.85561833;105.4344617;2524;2.33;10.61;74
_274_ 15.04.2016 10_11_00.gps;2568;51.855565;105.43424;2568;2.33;9.38;63
_274_ 15.04.2016 10_11_00.gps;2615;51.85551333;105.434015;2615;2.33;9.5;64
_274_ 15.04.2016 10_11_00.gps;2699;51.85546167;105.43379;2699;2.33;9.77;66
_274_ 15.04.2016 10_11_00.gps;2741;51.85541;105.4335633;2741;2.33;10.61;74
_274_ 15.04.2016 10_11_00.gps;2784;51.85536167;105.433335;2784;2.33;9.61;65
_274_ 15.04.2016 10_11_00.gps;2827;51.85531;105.433105;2827;2.33;9.55;64
_274_ 15.04.2016 10_11_00.gps;2878;51.85526167;105.432875;2878;2.33;9.55;64
_274_ 15.04.2016 10_11_00.gps;2963;51.85521167;105.4326467;2963;2.33;10.16;70
_274_ 15.04.2016 10_11_00.gps;3006;51.85516167;105.4324183;3006;2.33;9.77;66
_274_ 15.04.2016 10_11_00.gps;3050;51.85511167;105.43219;3050;2.33;10.16;70
_274_ 15.04.2016 10_11_00.gps;3094;51.855065;105.4319617;3094;2.33;10.05;69
_274_ 15.04.2016 10_11_00.gps;3142;51.85501833;105.4317317;3142;2.33;9.66;65
_274_ 15.04.2016 10_11_00.gps;3229;51.85497333;105.4315033;3229;2.27;9.77;67
_274_ 15.04.2016 10_11_00.gps;3273;51.85492833;105.431275;3273;2.16;10.05;71
_274_ 15.04.2016 10_11_00.gps;3317;51.85488167;105.431045;3317;2.16;9.77;68
_274_ 15.04.2016 10_11_00.gps;3359;51.85483667;105.4308167;3359;2.16;9.55;66
_274_ 15.04.2016 10_11_00.gps;3409;51.85479167;105.43059;3409;2.16;9.33;64
_274_ 15.04.2016 10_11_00.gps;3498;51.85474833;105.4303667;3498;2.16;9.22;63
_274_ 15.04.2016 10_11_00.gps;3540;51.85470833;105.430145;3540;2.16;9.33;64
_274_ 15.04.2016 10_11_00.gps;3585;51.85467;105.4299217;3585;2.16;9.33;64
_274_ 15.04.2016 10_11_00.gps;3627;51.854635;105.4296983;3627;2.16;9.5;66
_274_ 15.04.2016 10_11_00.gps;3678;51.85460333;105.4294733;3678;2.16;9.66;67
_274_ 15.04.2016 10_11_00.gps;3763;51.85457333;105.4292517;3763;2.16;9.5;66
_274_ 15.04.2016 10_11_00.gps;3805;51.85454667;105.42903;3805;2.16;9.33;64
_274_ 15.04.2016 10_11_00.gps;3851;51.85452;105.428805;3851;2.16;9.83;69
_274_ 15.04.2016 10_11_00.gps;3894;51.85449333;105.4285817;3894;2.38;9.72;66
_274_ 15.04.2016 10_11_00.gps;3947;51.85446833;105.42836;3947;2.22;9.88;68
_274_ 15.04.2016 10_11_00.gps;4032;51.85444333;105.4281383;4032;2.27;9.5;65
_274_ 15.04.2016 10_11_00.gps;4076;51.85441667;105.4279167;4076;2.16;9.61;67
_274_ 15.04.2016 10_11_00.gps;4122;51.85439;105.4276967;4122;2.16;9.44;65
_274_ 15.04.2016 10_11_00.gps;4166;51.854365;105.427475;4166;2.16;9.72;68
_274_ 15.04.2016 10_11_00.gps;4212;51.85434;105.427255;4212;2.16;9.55;66
_274_ 15.04.2016 10_11_00.gps;4301;51.85431333;105.427035;4301;2.16;9.16;63
_274_ 15.04.2016 10_11_00.gps;4344;51.85428833;105.426815;4344;2.16;9.38;64
_274_ 15.04.2016 10_11_00.gps;4390;51.85426333;105.4265933;4390;2.16;9.72;68
_274_ 15.04.2016 10_11_00.gps;4434;51.85423667;105.426375;4434;2.16;9.05;62
_274_ 15.04.2016 10_11_00.gps;4482;51.85421;105.4261533;4482;2.33;9.27;62
_274_ 15.04.2016 10_11_00.gps;4569;51.85418167;105.425935;4569;2.16;9.5;66
_274_ 15.04.2016 10_11_00.gps;4613;51.85415667;105.425715;4613;2.16;9.27;63
_274_ 15.04.2016 10_11_00.gps;4658;51.85413167;105.4254967;4658;2.16;9.44;65
_274_ 15.04.2016 10_11_00.gps;4704;51.85410667;105.4252783;4704;2.16;9.05;62
_274_ 15.04.2016 10_11_00.gps;4757;51.85407833;105.4250617;4757;2.22;9.72;67
_274_ 15.04.2016 10_11_00.gps;4845;51.85405;105.424845;4845;2.22;9.61;66
_274_ 15.04.2016 10_11_00.gps;4889;51.85402167;105.4246283;4889;2.22;9.88;68
_274_ 15.04.2016 10_11_00.gps;4932;51.853995;105.424415;4932;2.22;9.5;65
_274_ 15.04.2016 10_11_00.gps;4977;51.85396833;105.4242033;4977;2.16;9.72;68
_274_ 15.04.2016 10_11_00.gps;5027;51.85394;105.4239917;5027;2.16;9.44;65
_274_ 15.04.2016 10_11_00.gps;5115;51.85391167;105.4237783;5115;2.16;9.5;66
_274_ 15.04.2016 10_11_00.gps;5162;51.85388333;105.423565;5162;2.16;9.77;68
_274_ 15.04.2016 10_11_00.gps;5204;51.85385667;105.4233533;5204;2.16;9.27;63
_274_ 15.04.2016 10_11_00.gps;5247;51.85382833;105.4231417;5247;2.16;9.27;63
_274_ 15.04.2016 10_11_00.gps;5301;51.85379167;105.42293;5301;2.16;9.94;70
_274_ 15.04.2016 10_11_00.gps;5386;51.85376333;105.4227183;5386;2.33;9.27;62
_274_ 15.04.2016 10_11_00.gps;5431;51.85373;105.4225133;5431;2.27;9;60
_274_ 15.04.2016 10_11_00.gps;5474;51.85369667;105.4223083;5474;2.22;9.11;62
_274_ 15.04.2016 10_11_00.gps;5521;51.853665;105.422105;5521;2.16;9.44;65
_274_ 15.04.2016 10_11_00.gps;5567;51.853635;105.4219;5567;2.16;9.22;63
_274_ 15.04.2016 10_11_00.gps;5655;51.853605;105.4216967;5655;2.16;9.38;64
_274_ 15.04.2016 10_11_00.gps;5699;51.853575;105.4214917;5699;2.16;9.33;64
_274_ 15.04.2016 10_11_00.gps;5743;51.85354667;105.421285;5743;2.16;9.94;70
_274_ 15.04.2016 10_11_00.gps;5789;51.85352;105.4210783;5789;2.27;10.05;70
_274_ 15.04.2016 10_11_00.gps;5835;51.853495;105.4208717;5835;2.16;10.5;75
_274_ 15.04.2016 10_11_00.gps;5920;51.853465;105.4206633;5920;2.16;10;70
_274_ 15.04.2016 10_11_00.gps;5967;51.85343667;105.4204533;5967;2.33;10.05;69
_274_ 15.04.2016 10_11_00.gps;6010;51.85340833;105.4202433;6010;2.33;9.83;67
_274_ 15.04.2016 10_11_00.gps;6055;51.85338;105.4200333;6055;2.22;9.94;69
_274_ 15.04.2016 10_11_00.gps;6105;51.85334833;105.419825;6105;2.33;9.5;64
_274_ 15.04.2016 10_11_00.gps;6183;51.85331833;105.419615;6183;2.16;10.22;72
_274_ 15.04.2016 10_11_00.gps;6231;51.85329;105.4194033;6231;2.16;9.94;70
_274_ 15.04.2016 10_11_00.gps;6273;51.85326167;105.4191917;6273;2.16;10.05;71
_274_ 15.04.2016 10_11_00.gps;6316;51.85323333;105.41898;6316;2.16;9.44;65
_274_ 15.04.2016 10_11_00.gps;6366;51.85320667;105.4187667;6366;2.16;9.38;64
_274_ 15.04.2016 10_11_00.gps;6452;51.85318;105.418555;6452;2.27;9.11;61
_274_ 15.04.2016 10_11_00.gps;6497;51.85315333;105.418345;6497;2.16;9.05;62
_274_ 15.04.2016 10_11_00.gps;6540;51.85312833;105.4181317;6540;2.16;8.83;60
_274_ 15.04.2016 10_11_00.gps;6584;51.853105;105.4179183;6584;2.16;9.5;66
_274_ 15.04.2016 10_11_00.gps;6636;51.85307667;105.417705;6636;2.16;9.61;67
_274_ 15.04.2016 10_11_00.gps;6724;51.85305;105.41749;6724;2.33;9.33;63
_274_ 15.04.2016 10_11_00.gps;6766;51.85302167;105.417275;6766;2.33;9.05;60
_274_ 15.04.2016 10_11_00.gps;6810;51.85299667;105.41706;6810;2.16;9.66;67
_274_ 15.04.2016 10_11_00.gps;6854;51.85296667;105.416845;6854;2.33;9.11;61
_274_ 15.04.2016 10_11_00.gps;6901;51.85293833;105.4166283;6901;2.33;9.16;61
_274_ 15.04.2016 10_11_00.gps;6990;51.85290667;105.416415;6990;2.16;9.27;63
_274_ 15.04.2016 10_11_00.gps;7034;51.85287667;105.4161983;7034;2.16;9.05;62
_274_ 15.04.2016 10_11_00.gps;7077;51.85284667;105.4159833;7077;2.16;9.88;69
_274_ 15.04.2016 10_11_00.gps;7121;51.85281667;105.4157667;7121;2.16;9.72;68
_274_ 15.04.2016 10_11_00.gps;7171;51.85278833;105.4155517;7171;2.33;9.77;66
_274_ 15.04.2016 10_11_00.gps;7258;51.85276;105.4153383;7258;2.27;8.88;59
_274_ 15.04.2016 10_11_00.gps;7300;51.85272833;105.415125;7300;2.22;9;61
_274_ 15.04.2016 10_11_00.gps;7347;51.85269333;105.4149133;7347;2.38;8.94;59
_274_ 15.04.2016 10_11_00.gps;7390;51.85265833;105.4147017;7390;2.16;9.27;63
_274_ 15.04.2016 10_11_00.gps;7442;51.85262167;105.4144917;7442;2.16;7.05;44
_274_ 15.04.2016 10_11_00.gps;7527;51.85258333;105.4142833;7527;2.22;9.38;64
_274_ 15.04.2016 10_11_00.gps;7570;51.852545;105.414075;7570;2.16;9.61;67
_274_ 15.04.2016 10_11_00.gps;7614;51.85251;105.4138683;7614;2.16;8.94;61
_274_ 15.04.2016 10_11_00.gps;7656;51.85247833;105.41366;7656;2.27;9.05;61
_274_ 15.04.2016 10_11_00.gps;7712;51.85244667;105.4134517;7712;2.16;9.38;64
_274_ 15.04.2016 10_11_00.gps;7801;51.85241833;105.4132417;7801;2.16;9.38;64
_274_ 15.04.2016 10_11_00.gps;7844;51.85239167;105.4130317;7844;2.16;9.55;66
_274_ 15.04.2016 10_11_00.gps;7889;51.85236667;105.41282;7889;2.27;9.38;63
_274_ 15.04.2016 10_11_00.gps;7932;51.85234167;105.4126083;7932;2.33;9.22;62
_274_ 15.04.2016 10_11_00.gps;7982;51.85231667;105.412395;7982;2.16;9.55;66
_274_ 15.04.2016 10_11_00.gps;8071;51.85229333;105.4121833;8071;2.22;9.5;65
_274_ 15.04.2016 10_11_00.gps;8114;51.85227;105.411975;8114;2.16;9.05;62
_274_ 15.04.2016 10_11_00.gps;8159;51.852245;105.4117667;8159;2.16;9.11;62
_274_ 15.04.2016 10_11_00.gps;8203;51.85222;105.4115583;8203;2.16;9;61
_274_ 15.04.2016 10_11_00.gps;8251;51.85219667;105.41135;8251;2.16;9.38;64
_274_ 15.04.2016 10_11_00.gps;8337;51.85217;105.4111417;8337;2.22;9.88;68
_274_ 15.04.2016 10_11_00.gps;8378;51.852145;105.410935;8378;2.16;9.11;62
_274_ 15.04.2016 10_11_00.gps;8422;51.85211667;105.4107283;8422;2.16;9.33;64
_274_ 15.04.2016 10_11_00.gps;8465;51.85208833;105.4105217;8465;2.33;9.11;61
_274_ 15.04.2016 10_11_00.gps;8515;51.85206;105.410315;8515;2.16;9.05;62
_274_ 15.04.2016 10_11_00.gps;8602;51.85203167;105.41011;8602;2.16;9;61
_274_ 15.04.2016 10_11_00.gps;8646;51.85200167;105.409905;8646;2.16;9.5;66
_274_ 15.04.2016 10_11_00.gps;8689;51.85197167;105.4097;8689;2.16;9.66;67
_274_ 15.04.2016 10_11_00.gps;8733;51.85194167;105.4094967;8733;2.22;9.44;64
_274_ 15.04.2016 10_11_00.gps;8783;51.851915;105.4092983;8783;2.22;9.5;65
_274_ 15.04.2016 10_11_00.gps;8867;51.851885;105.4090967;8867;2.33;9.11;61
_274_ 15.04.2016 10_11_00.gps;8911;51.85185667;105.4088967;8911;2.33;9;60
_274_ 15.04.2016 10_11_00.gps;8956;51.851825;105.408695;8956;2.33;8.66;56
_274_ 15.04.2016 10_11_00.gps;9001;51.85179333;105.4084917;9001;2.22;9;61
_274_ 15.04.2016 10_11_00.gps;9050;51.85176;105.4082883;9050;2.22;9.11;62
_274_ 15.04.2016 10_11_00.gps;9135;51.85172667;105.4080833;9135;2.33;8.88;58
_274_ 15.04.2016 10_11_00.gps;9178;51.851695;105.4078767;9178;2.16;8.94;61
_274_ 15.04.2016 10_11_00.gps;9224;51.851665;105.4076683;9224;2.16;9.44;65
_274_ 15.04.2016 10_11_00.gps;9269;51.851635;105.40746;9269;2.33;9.72;66
_274_ 15.04.2016 10_11_00.gps;9320;51.85161;105.40725;9320;2.27;9.33;63
_274_ 15.04.2016 10_11_00.gps;9405;51.85158;105.40704;9405;2.33;8.83;58
_274_ 15.04.2016 10_11_00.gps;9451;51.85155;105.4068283;9451;2.33;8.77;57
_274_ 15.04.2016 10_11_00.gps;9494;51.85152;105.4066167;9494;2.33;9.11;61
_274_ 15.04.2016 10_11_00.gps;9539;51.85149;105.406405;9539;2.33;8.88;58
_274_ 15.04.2016 10_11_00.gps;9586;51.85145833;105.4061917;9586;2.44;8.66;55
_274_ 15.04.2016 10_11_00.gps;9671;51.851425;105.4059767;9671;2.16;9.5;66
_274_ 15.04.2016 10_11_00.gps;9714;51.85139167;105.4057617;9714;2.16;9.44;65
_274_ 15.04.2016 10_11_00.gps;9757;51.85136;105.40555;9757;2.16;9.05;62
_274_ 15.04.2016 10_11_00.gps;9802;51.851325;105.405335;9802;2.16;9.16;63
_274_ 15.04.2016 10_11_00.gps;9850;51.85129167;105.4051217;9850;2.16;9.44;65
_274_ 15.04.2016 10_11_00.gps;9937;51.85125833;105.40491;9937;2.16;8.33;55
_274_ 15.04.2016 10_11_00.gps;9982;51.85122333;105.4047;9982;2.33;8.88;58
_274_ 15.04.2016 10_11_00.gps;10025;51.85118667;105.4044917;10025;2.38;8.33;53
_274_ 15.04.2016 10_11_00.gps;10069;51.85115333;105.4042833;10069;2.38;8.83;58
_274_ 15.04.2016 10_11_00.gps;10121;51.85112333;105.404075;10121;2.33;8.83;58
_274_ 15.04.2016 10_11_00.gps;10208;51.85109333;105.403865;10208;2.33;9.55;64
_274_ 15.04.2016 10_11_00.gps;10252;51.85106667;105.403655;10252;2.16;8.38;55
_274_ 15.04.2016 10_11_00.gps;10297;51.85103833;105.4034483;10297;2.16;8.22;54
_274_ 15.04.2016 10_11_00.gps;10341;51.85101167;105.4032433;10341;2;8.66;59
_274_ 15.04.2016 10_11_00.gps;10390;51.85098833;105.4030467;10390;1.83;8.55;60
_274_ 15.04.2016 10_11_00.gps;10475;51.85096667;105.4028567;10475;2.16;8.61;58
_274_ 15.04.2016 10_11_00.gps;10520;51.85094667;105.402675;10520;2.16;8.88;60
_274_ 15.04.2016 10_11_00.gps;10564;51.850925;105.4024933;10564;2;8.72;60
_274_ 15.04.2016 10_11_00.gps;10608;51.85090167;105.402315;10608;1.83;8.66;61
_274_ 15.04.2016 10_11_00.gps;10659;51.85088;105.4021383;10659;1.83;8.83;63
_274_ 15.04.2016 10_11_00.gps;10744;51.85085833;105.40197;10744;1.83;8.55;60
_274_ 15.04.2016 10_11_00.gps;10787;51.85084;105.40181;10787;1.88;8.72;61
_274_ 15.04.2016 10_11_00.gps;10832;51.85082;105.4016567;10832;1.83;7.72;53
_274_ 15.04.2016 10_11_00.gps;10873;51.85079833;105.401505;10873;2.22;9.55;65
_274_ 15.04.2016 10_11_00.gps;10919;51.85077833;105.4013567;10919;2.22;8.83;59
_274_ 15.04.2016 10_11_00.gps;11009;51.85075667;105.4012083;11009;2.27;8.61;57
_274_ 15.04.2016 10_11_00.gps;11051;51.850735;105.40106;11051;2.27;8.94;60
_274_ 15.04.2016 10_11_00.gps;11095;51.85071333;105.4009133;11095;1.88;8.83;62
_274_ 15.04.2016 10_11_00.gps;11138;51.85069167;105.4007683;11138;1.83;8.55;60
_274_ 15.04.2016 10_11_00.gps;11189;51.85066833;105.4006283;11189;1.83;8.55;60
_274_ 15.04.2016 10_11_00.gps;11275;51.85064667;105.4004933;11275;1.77;8.44;60
_274_ 15.04.2016 10_11_00.gps;11318;51.85062833;105.4003667;11318;1.83;8.94;63
